id,eventId,section,sectionId,sectionMapName,sectionType,row,seat,seatFrom,seatTo,seatFromInternal,hasSeatDetails,hasSeatDetailsExpansion,availableTickets,formattedFees,showRecentlySold,showPartnershipLogo,availableQuantities,ticketClass,ticketClassName,maxQuantity,hasListingNotes,listingNotes,listingNoteBuckets,rowId,isUsersListing,isPreUploaded,rowContent,isSpeculativeRow,rawPrice,price,formattedTotalPrice,ticketTypeId,ticketTypeName,ticketTypeGroupId,listingTypeId,listingCurrencyCode,buyerCurrencyCode,faceValue,faceValueCurrencyCode,vfsUrl,formattedActiveSince,formattedDealScore,isSeatedTogether,showVfsInListing,hideSeatAndRowInfo,isUnmappedSection,aipHash,isMLBVerified,createdDateTime,showCheapestTag,showBestDealTag,showBestDealInSectionTag,showFanFavoriteTag,showBestViewTag,showTopChoiceTag,topChoiceBucket,isMostAffordable,winningMerchTags,isZoneTicketClass,isSponsored,isSponsoredSecondary,isMirrorListing,crossSellSource,isCheapestListing,isFavorite,aggregateFavorites,listingId,canBeRelisted,listingImpressionId,isBetterValueListing,hasRowLevelVfs,isDealScoreEligibleForDisplay,inventoryListingScore.starRating,inventoryListingScore.dealScore,inventoryListingScore.seatQualityScore,bestPriceTagMessage.message,bestPriceTagMessage.disclaimer,bestPriceTagMessage.hasValue,bestPriceTagMessage.featureTrackingKey,listingHighlightData.highlightSiteMessagesWithType,listingHighlightData.listingNoteIdsReplacedByHighlight,strikeThroughPrice,strikeThroughDiscountPercent,strikeThroughAmountOff,lastTicketInSectionMessage.message,lastTicketInSectionMessage.hasValue,suppressedMerchTags,bestSellingInSectionMessage.message,bestSellingInSectionMessage.disclaimer,bestSellingInSectionMessage.hasValue,bestDealTagMessage.message,bestDealTagMessage.hasValue,bestDealTagMessage.featureTrackingKey,bestViewTagMessage.message,bestViewTagMessage.disclaimer,bestViewTagMessage.hasValue,bestViewTagMessage.featureTrackingKey
13388059882,153020449,109,122787,109,2,27,_,,,,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112305,False,False,Row 27,False,2329578,"¥2,329,578","¥2,329,578",10,Mobile Transfer ticket,3,1,USD,JPY,14500.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122787/0.jpg?im=Resize=(500,271)&v=771",7 hours ago,8,False,False,False,False,3%2bhMx7RadT58AC2PPB8Go7C6BExCEhxX2P601s2ytfQ%3d,False,2026-07-18T01:52:32.0070000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13388059882,False,DE6CB639-BF8F-4FF4-AAC2-2B84CD97C2DF,False,False,True,4,8.148568704200397,1.274130508,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '4 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,
13387843153,153020449,108,122786,108,2,24,7_7,,,7,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112267,False,False,Row 24,False,2331846,"¥2,331,846","¥2,331,846",10,Mobile Transfer ticket,3,14,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122786/0.jpg?im=Resize=(500,271)&v=771",7 hours ago,9,False,False,False,False,ugtGTADjzPSiNDVPFnzwKMK8K%2fyUDFHpFjF84rychu8%3d,False,2026-07-18T01:09:14.2930000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13387843153,False,DBB6FC25-E45C-4E63-BF89-90BF1CA168E8,False,False,True,5,8.714165707961987,1.400233682,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '4 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,
13380219291,153020449,146,122810,146,2,16,15_15,15,15,15,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113238,False,False,Row 16,False,2349404,"¥2,349,404","¥2,349,404",10,Mobile Transfer ticket,3,1,USD,JPY,17000.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122810/0.jpg?im=Resize=(500,271)&v=771",yesterday,8,False,False,False,False,AciI0J2PvGRPfVdxMi4%2fRyhCGyuOzn%2ff6ev%2fPv2Lcds%3d,False,2026-07-17T04:59:22.1400000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13380219291,False,C38BE5E3-DF97-4223-A2C1-12658365DBBD,False,False,True,4,8.366176115073547,1.32285662,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '4 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],"¥3,184,571",26.0,"¥835,167",Last ticket,True,,,,,,,,,,,
13388056782,153020449,126,122797,126,2,26,17_20,,,17,False,False,4,,False,False,"[1, 2, 4]",594,Lower,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112783,False,False,Row 26,False,2364191,"¥2,364,191","¥2,364,191",10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122797/0.jpg?im=Resize=(500,271)&v=771",7 hours ago,8,False,False,False,False,MfdFbNeiU%2fkiFQVKPDEFEtYw6CYddJC0myO%2bFao%2bGkE%3d,False,2026-07-18T01:51:16.9700000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13388056782,False,82682727-85E2-4B86-8A80-E0358D750EE4,False,False,True,4,8.460463217760967,1.348407182,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '4 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,
13387967343,153020449,227A,1530787,227A,2,9,_,,,,False,False,4,,False,False,"[1, 2, 4]",471,Middle,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1593637,False,False,Row 9,False,2369445,"¥2,369,445","¥2,369,445",10,Mobile Transfer ticket,3,1,USD,JPY,7380.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530787/0.jpg?im=Resize=(500,271)&v=771",7 hours ago,8,False,False,False,False,Ms4timMUIfja1TMtJNvfINrU5Av%2bs9ddF7koSIclW%2fI%3d,False,2026-07-18T01:33:33.9000000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13387967343,False,2567BDF8-637D-4F73-AE9A-96BA8B55F13C,False,False,True,4,7.5375309935557855,1.199491418,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '4 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,
13387897175,153020449,149,122812,149,2,13,19_22,,,19,False,False,4,,False,False,"[1, 2, 3, 4]",594,Lower,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113330,False,False,Row 13,False,2386600,"¥2,386,600","¥2,386,600",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122812/0.jpg?im=Resize=(500,271)&v=771",7 hours ago,9,False,False,False,False,nyyzGDYM9TXLniRZMFPKwz9Ch2XUDmRitLkLGg5T7ZA%3d,False,2026-07-18T01:19:13.0600000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13387897175,False,B6C1543A-DC34-4AA8-A61F-5B2EA634B57C,False,False,True,5,8.69388417987175,1.426788113,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '4 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,
13388402166,153020449,124,122796,124,2,10,_,,,,False,False,3,,False,False,"[1, 3]",594,Lower,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112717,False,False,Row 10,False,2388358,"¥2,388,358","¥2,388,358",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122796/0.jpg?im=Resize=(500,271)&v=771",5 hours ago,9,False,False,False,False,Owi04l16NETLMht1%2bWzbS0JIhAQM9LPO1Ea5qX0%2fZ7A%3d,False,2026-07-18T03:27:30.3770000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13388402166,False,9EAD4853-CBE4-4C75-A4B3-F93EC159DFA2,False,False,True,5,8.830300217351507,1.471566917,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '4 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,
13388278154,153020449,123,122795,123,2,39,_,,,,False,False,4,,False,False,"[1, 2, 4]",594,Lower,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112700,False,False,Row 39,False,2388548,"¥2,388,548","¥2,388,548",10,Mobile Transfer ticket,3,1,USD,JPY,12499.99,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122795/0.jpg?im=Resize=(500,271)&v=771",6 hours ago,7,False,False,False,False,oxdNd2i7YRhJjxsI1GcVH9Og5jnw1xp6MSEe0bEdVOc%3d,False,2026-07-18T02:47:46.3600000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13388278154,False,00E8B254-205F-4088-81F4-6597EA06635B,False,False,True,3,6.847341268859989,1.112506548,,,,,"[{'message': 'Popular Pick', 'qualifier': '4 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,
13389404561,153020449,148,122811,148,2,12,19_19,19,19,19,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113281,False,False,Row 12,False,2404146,"¥2,404,146","¥2,404,146",10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122811/0.jpg?im=Resize=(500,271)&v=771",2 hours ago,9,False,False,False,False,fqTTJ3goeW%2bFUJfEeHWNvxkOPOFHFFXZzChkSZCiseg%3d,False,2026-07-18T06:21:24.0130000Z,False,False,False,True,False,False,0,False,[6],False,False,False,False,0,False,False,0,13389404561,False,078EA7DF-5E28-432C-97B7-90A9C18B52D7,False,False,True,5,9.215480944198955,1.621507828,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '4 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,Last ticket,True,[7],Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,,,,,,
13388840841,153020449,126,122797,126,2,25,_,,,,False,False,4,,False,False,"[1, 2, 4]",594,Lower,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112782,False,False,Row 25,False,2426568,"¥2,426,568","¥2,426,568",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122797/0.jpg?im=Resize=(500,271)&v=771",4 hours ago,8,False,False,False,False,nX5RybG%2bMruqPQy42b%2fUbYGHQd6yDpmWjDwWYfFnyYA%3d,False,2026-07-18T04:47:12.2570000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13388840841,False,EE54B207-F3D3-46F5-81E2-2F9148AE61CD,False,False,True,4,8.364301509441496,1.365965754,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '4 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,
13386350031,153020449,118,122793,118,2,18,14_14,,,14,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112594,False,False,Row 18,False,2439723,"¥2,439,723","¥2,439,723",10,Mobile Transfer ticket,3,1,USD,JPY,9725.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122793/0.jpg?im=Resize=(500,271)&v=771",11 hours ago,9,False,False,False,False,nlFTPpatRPJjtK6T2tY%2f1CxXwxl4iJ4nHj51O4p9WXY%3d,False,2026-07-17T21:25:12.4600000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13386350031,False,CEA4D379-170F-4290-BB83-5F5FEF7A2A5C,False,False,True,5,8.98176575637435,1.556134081,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '4 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],"¥4,355,409",44.0,"¥1,915,686",,,,,,,,,,,,,
13384822875,153020449,121,122794,121,2,36,26_26,26,26,26,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112649,False,False,Row 36,False,2443135,"¥2,443,135","¥2,443,135",10,Mobile Transfer ticket,3,1,USD,JPY,,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122794/0.jpg?im=Resize=(500,271)&v=771",15 hours ago,6,False,False,False,False,Czdw6%2fg0Q6%2bd9BFZLzKWN4V2RY4NdEifUA9aD7c93eg%3d,False,2026-07-17T17:59:42.0370000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13384822875,False,06DADAD1-C42D-411A-9E1D-4480CD922CB5,False,False,True,3,6.346582399405814,1.068945931,,,,,"[{'message': 'Popular Pick', 'qualifier': '4 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,
13387903270,153020449,118,122793,118,2,14,4_4,4,4,4,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': 814, 'listingNoteContentId': 2446060, 'formattedListingNoteContent': 'Limited or Obstructed View (printed on ticket)', 'listingNoteTypeId': 1, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446061, 'formattedListingNoteDescription': 'Limited or Obstructed View (printed on ticket)'}]","[{'listingNoteBucketId': 21, 'formattedListingNoteContent': 'Limited view', 'displayOrder': 21, 'showsRawNoteText': False}]",2112590,False,False,Row 14,False,2456781,"¥2,456,781","¥2,456,781",10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122793/0.jpg?im=Resize=(500,271)&v=771",7 hours ago,9,False,False,False,False,Czdw6%2fg0Q6%2bd9BFZLzKWN4V2RY4NdEifUA9aD7c93eg%3d,False,2026-07-18T01:20:39.6100000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13387903270,False,0A0E7A31-5E2B-44B2-8021-981622E13138,False,False,True,5,9.153838141237964,1.63228883,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '4 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],"¥3,980,689",38.0,"¥1,523,908",,,,,,,,,,,,,
13388153094,153020449,336,122929,336,2,1,20_26,,,20,False,False,7,,False,False,"[1, 2, 3, 4, 5, 6, 7]",478,Loge,7,True,"[{'listingNoteId': 2025, 'listingNoteContentId': 3415843, 'formattedListingNoteContent': 'Front Row of Section', 'listingNoteTypeId': 6, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3415843, 'formattedListingNoteDescription': 'Front Row of Section'}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 14, 'formattedListingNoteContent': 'Front Row of Section', 'displayOrder': 14, 'showsRawNoteText': True, 'sourceListingNoteId': 2025}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1591187,False,False,Row 1,False,2456781,"¥2,456,781","¥2,456,781",10,Mobile Transfer ticket,3,1,USD,JPY,8500.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/478_122929/0.jpg?im=Resize=(500,271)&v=771",6 hours ago,5,False,False,False,False,Czdw6%2fg0Q6%2bd9BFZLzKWN4V2RY4NdEifUA9aD7c93eg%3d,False,2026-07-18T02:14:39.5970000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13388153094,False,428FF164-38FC-4427-8211-5AC3E1190BF6,False,False,True,3,5.083952288715985,0.9323844348,,,,,"[{'message': 'Popular Pick', 'qualifier': '4 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}, {'message': 'Front Row', 'qualifier': 'Best seats in the house', 'hasValue': True, 'messageType': 'FirstRowTicketAttributeBased'}]",[2025],"¥3,791,133",35.0,"¥1,334,352",,,,,,,,,,,,,
13354228968,153020449,336,122929,336,2,13,_,,,,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",704300,False,False,Row 13,False,2456781,"¥2,456,781","¥2,456,781",10,Mobile Transfer ticket,3,1,USD,JPY,4000.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122929/0.jpg?im=Resize=(500,271)&v=771",3 days ago,4,False,False,False,False,Czdw6%2fg0Q6%2bd9BFZLzKWN4V2RY4NdEifUA9aD7c93eg%3d,False,2026-07-15T00:20:55.5700000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13354228968,False,3E55E805-E605-465A-8D9C-D9116F9F2A66,False,False,True,2,4.056159088588629,0.799197106,,,,,"[{'message': 'Popular Pick', 'qualifier': '4 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],"¥4,549,359",46.0,"¥2,092,578",,,,,,,,,,,,,
13384975965,153020449,324,122917,324,2,25,_,,,,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113790,False,False,Row 25,False,2456781,"¥2,456,781","¥2,456,781",10,Mobile Transfer ticket,3,1,USD,JPY,10350.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122917/0.jpg?im=Resize=(500,271)&v=771",14 hours ago,3,False,False,False,False,Czdw6%2fg0Q6%2bd9BFZLzKWN4V2RY4NdEifUA9aD7c93eg%3d,False,2026-07-17T18:22:44.0330000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13384975965,False,471D6BE8-3500-4EE2-BFF2-E28586FD81AF,False,False,True,2,3.3599519080234477,0.7269352183,,,,,"[{'message': 'Popular Pick', 'qualifier': '4 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],"¥3,791,133",35.0,"¥1,334,352",Last ticket,True,,,,,,,,,,,
