id,eventId,section,sectionId,sectionMapName,sectionType,row,seat,seatFromInternal,hasSeatDetails,hasSeatDetailsExpansion,availableTickets,formattedFees,showRecentlySold,showPartnershipLogo,availableQuantities,ticketClass,ticketClassName,maxQuantity,hasListingNotes,listingNotes,listingNoteBuckets,rowId,isUsersListing,isPreUploaded,rowContent,isSpeculativeRow,rawPrice,price,formattedTotalPrice,ticketTypeId,ticketTypeName,ticketTypeGroupId,listingTypeId,listingCurrencyCode,buyerCurrencyCode,faceValue,faceValueCurrencyCode,vfsUrl,formattedActiveSince,formattedDealScore,isSeatedTogether,showVfsInListing,hideSeatAndRowInfo,isUnmappedSection,aipHash,isMLBVerified,createdDateTime,showCheapestTag,showBestDealTag,showBestDealInSectionTag,showFanFavoriteTag,showBestViewTag,showTopChoiceTag,topChoiceBucket,isMostAffordable,winningMerchTags,isZoneTicketClass,isSponsored,isSponsoredSecondary,isMirrorListing,crossSellSource,isCheapestListing,isFavorite,aggregateFavorites,listingId,canBeRelisted,listingImpressionId,isBetterValueListing,hasRowLevelVfs,isDealScoreEligibleForDisplay,inventoryListingScore.starRating,inventoryListingScore.dealScore,inventoryListingScore.seatQualityScore,bestSellingInSectionMessage.message,bestSellingInSectionMessage.disclaimer,bestSellingInSectionMessage.hasValue,adAttributes.bidId,listingHighlightData.highlightSiteMessagesWithType,listingHighlightData.listingNoteIdsReplacedByHighlight,suppressedMerchTags,lastTicketInSectionMessage.message,lastTicketInSectionMessage.hasValue,bestPriceTagMessage.message,bestPriceTagMessage.disclaimer,bestPriceTagMessage.hasValue,bestPriceTagMessage.featureTrackingKey,seatFrom,seatTo,strikeThroughPrice,strikeThroughDiscountPercent,strikeThroughAmountOff,bestDealTagMessage.message,bestDealTagMessage.hasValue,bestDealTagMessage.featureTrackingKey,bestViewTagMessage.message,bestViewTagMessage.disclaimer,bestViewTagMessage.hasValue,bestViewTagMessage.featureTrackingKey
13285866325,153020449,323,122916,323,2,5,19_19,19,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': 811, 'listingNoteContentId': 2446054, 'formattedListingNoteContent': 'Actual 1st row of the section', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446055, 'formattedListingNoteDescription': 'Actual 1st row of the section'}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 0, 'formattedListingNoteContent': 'Actual 1st row of the section', 'displayOrder': 30, 'showsRawNoteText': True, 'sourceListingNoteId': 811}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113770,False,False,Row 5,False,2105747,"¥2,105,747","¥2,105,747",10,Mobile Transfer ticket,3,1,USD,JPY,,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122916/0.jpg?im=Resize=(500,271)&v=771",10 days ago,4,False,False,False,False,fZiiHeeKS4DnlHbFNnyiLmWFXe4OlUp%2fR7eUEvSK6cQ%3d,False,2026-07-08T14:20:34.4970000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13285866325,False,F714860E-7FC4-4E9D-B913-C2B6E32E1B01,False,False,True,2,3.9898374453647714,0.8004422494,,,,,"[{'message': 'Popular Pick', 'qualifier': '113 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}, {'message': 'Front Row', 'qualifier': 'Best seats in the house', 'hasValue': True, 'messageType': 'FirstRowTicketAttributeBased'}]",[811],,Last ticket,True,,,,,19,19,,,,,,,,,,
13392988287,153020449,118,122793,118,2,14,4_4,4,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': 814, 'listingNoteContentId': 2446060, 'formattedListingNoteContent': 'Limited or Obstructed View (printed on ticket)', 'listingNoteTypeId': 1, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446061, 'formattedListingNoteDescription': 'Limited or Obstructed View (printed on ticket)'}]","[{'listingNoteBucketId': 21, 'formattedListingNoteContent': 'Limited view', 'displayOrder': 21, 'showsRawNoteText': False}]",2112590,False,False,Row 14,False,2123291,"¥2,123,291","¥2,123,291",10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122793/0.jpg?im=Resize=(500,271)&v=771",5 hours ago,9,False,False,False,False,j39a0DgVcTsAfWpqmrPMWouyxRozfE5BgA7FkI2Jvjw%3d,False,2026-07-18T21:38:30.7430000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13392988287,False,6768C010-32AA-43CD-BEC4-18EBA839FB6B,False,False,True,5,8.841306948552841,1.63228883,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '115 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,Last ticket,True,,,,,4,4,,,,,,,,,,
13392576891,153020449,103,122783,103,2,25,26_26,26,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': 111, 'listingNoteContentId': 1703554, 'formattedListingNoteContent': 'Event Organiser', 'listingNoteTypeId': 5, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 1703553, 'formattedListingNoteDescription': 'the seller is an organiser of the event or a person acting on behalf of an organiser of the event'}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 0, 'formattedListingNoteContent': 'Event Organiser', 'displayOrder': 30, 'showsRawNoteText': True, 'sourceListingNoteId': 111}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112127,False,False,Row 25,False,2123291,"¥2,123,291","¥2,123,291",10,Mobile Transfer ticket,3,1,USD,JPY,10000.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122783/0.jpg?im=Resize=(500,271)&v=771",7 hours ago,7,False,False,False,False,j39a0DgVcTsAfWpqmrPMWouyxRozfE5BgA7FkI2Jvjw%3d,False,2026-07-18T19:40:17.6370000Z,False,False,False,True,False,False,0,False,[6],False,False,False,False,0,False,False,0,13392576891,False,7CE23A72-1494-4A12-8D6E-718FED9A38A1,False,False,True,3,6.509316204850381,1.151437035,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,"[{'message': 'Popular Pick', 'qualifier': '115 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,26,26,,,,,,,,,,
13386736150,153020449,104,122784,104,2,26,_,,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112177,False,False,Row 26,False,2129548,"¥2,129,548","¥2,129,548",10,Mobile Transfer ticket,3,1,USD,JPY,9982.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122784/0.jpg?im=Resize=(500,271)&v=771",yesterday,7,False,False,False,False,wyao6QAjJsO81X27xj0s2P%2fSAxUGyqUj4lohvwFdqRk%3d,False,2026-07-17T22:29:09.0930000Z,False,False,False,True,False,False,0,False,[6],False,False,False,False,0,False,False,0,13386736150,False,B218C546-6489-470A-B3BC-3C3895EA200F,False,False,True,3,6.999655484179,1.234865981,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,"[{'message': 'Popular Pick', 'qualifier': '115 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,
13387634159,153020449,210,122843,210,2,12,7_7,7,False,False,1,,False,False,[1],471,Middle,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",702858,False,False,Row 12,False,2134496,"¥2,134,496","¥2,134,496",10,Mobile Transfer ticket,3,1,GBP,JPY,8500.0,GBP,"https://img.vggcdn.net/img/vfsimage2/812551/471_122843/0.jpg?im=Resize=(500,271)&v=771",yesterday,7,False,False,False,False,73n7IsKcL%2fImh50dIDDsxZ6tBYMC0D4jn6xkbxFKJws%3d,False,2026-07-18T00:18:37.0930000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13387634159,False,F5B20C56-1FFD-442B-994B-FB29F01FF1B0,False,False,True,4,7.163259188666243,1.263804131,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '115 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,Last ticket,True,,,,,,,"¥3,594,426",41.0,"¥1,459,930",,,,,,,
13388308290,153020449,232C,1530794,232C,2,14,_,,False,False,4,,False,False,"[1, 2, 3, 4]",471,Middle,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1593479,False,False,Row 14,False,2141712,"¥2,141,712","¥2,141,712",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530794/0.jpg?im=Resize=(500,271)&v=771",23 hours ago,5,False,False,False,False,gCvSydC%2bVEqrCbUTJ%2fO%2f%2bxVm4TgiSerVbh7Tdr5nGSg%3d,False,2026-07-18T02:58:06.5730000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13388308290,False,9B19BDE5-5025-4013-BBA1-ACB6F4A18E3B,False,False,True,2,4.504283166378546,0.885675885,,,,,"[{'message': 'Popular Pick', 'qualifier': '115 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,Last tickets,True,,,,,,,"¥3,976,917",46.0,"¥1,835,205",,,,,,,
13387928582,153020449,108,122786,108,2,16,_,,False,False,4,,False,False,"[1, 2, 3, 4]",594,Lower,4,True,"[{'listingNoteId': 814, 'listingNoteContentId': 2446060, 'formattedListingNoteContent': 'Limited or Obstructed View (printed on ticket)', 'listingNoteTypeId': 1, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446061, 'formattedListingNoteDescription': 'Limited or Obstructed View (printed on ticket)'}]","[{'listingNoteBucketId': 21, 'formattedListingNoteContent': 'Limited view', 'displayOrder': 21, 'showsRawNoteText': False}]",2112259,False,False,Row 16,False,2141966,"¥2,141,966","¥2,141,966",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122786/0.jpg?im=Resize=(500,271)&v=771",yesterday,8,False,False,False,False,MfBqly753I1gWJ%2fwGgAI09MkG0bngK0SfMew7IRRk1g%3d,False,2026-07-18T01:24:36.4000000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13387928582,False,267F9B4F-7283-4FCB-965C-2B010EB22082,False,False,True,4,8.396639097399968,1.500553117,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '115 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,"¥2,843,229",25.0,"¥701,263",,,,,,,
13393706066,153020449,144,122809,144,2,9,14_,14,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113231,False,False,Row 9,False,2149327,"¥2,149,327","¥2,149,327",10,Mobile Transfer ticket,3,1,BRL,JPY,8000.0,BRL,"https://img.vggcdn.net/img/vfsimage2/812551/594_122809/0.jpg?im=Resize=(500,271)&v=771",2 hours ago,9,False,False,False,False,TW9u1D7vfayNzX8zLhbjD1uPohEfEUIGCpJSoc%2fJZM0%3d,False,2026-07-18T23:53:14.9570000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13393706066,False,76151C0D-D25C-4144-88C5-F7E754980A2A,False,False,True,5,8.776148760282094,1.628798313,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '115 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,Last ticket,True,,,,,,,"¥2,772,689",22.0,"¥623,362",,,,,,,
13384790123,153020449,131,122800,131,2,28,29_,29,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112926,False,False,Row 28,False,2149327,"¥2,149,327","¥2,149,327",10,Mobile Transfer ticket,3,1,BRL,JPY,1500.0,BRL,"https://img.vggcdn.net/img/vfsimage2/812551/594_122800/0.jpg?im=Resize=(500,271)&v=771",yesterday,7,False,False,False,False,TW9u1D7vfayNzX8zLhbjD1uPohEfEUIGCpJSoc%2fJZM0%3d,False,2026-07-17T17:53:40.7570000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13384790123,False,4ADF0225-5FCE-48D0-88E0-419F692929F9,False,False,True,4,7,1.247029714,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '115 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,"¥3,393,772",37.0,"¥1,244,445",,,,,,,
13384719219,153020449,106,122785,106,2,37,8_10,8,False,False,3,,False,False,"[1, 3]",594,Lower,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112235,False,False,Row 37,False,2164263,"¥2,164,263","¥2,164,263",10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122785/0.jpg?im=Resize=(500,271)&v=771",yesterday,6,False,False,False,False,S0itQrWIpt04ko0LtIANsqazSbK7VbnI83JUTu91CJk%3d,False,2026-07-17T17:43:18.0600000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13384719219,False,D308D5CF-A48F-4789-9080-994DD47FE338,False,False,True,3,5.546841842898076,1.041199237,,,,,"[{'message': 'Popular Pick', 'qualifier': '115 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,Last tickets,True,,,,,,,"¥3,757,179",42.0,"¥1,592,916",,,,,,,
13367394685,153020449,148,122811,148,2,15,18_18,18,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113284,False,False,Row 15,False,2175924,"¥2,175,924","¥2,175,924",10,Mobile Transfer ticket,3,1,USD,JPY,,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122811/0.jpg?im=Resize=(500,271)&v=771",2 days ago,8,False,False,False,False,Ms4timMUIfja1TMtJNvfINrU5Av%2bs9ddF7koSIclW%2fI%3d,False,2026-07-16T04:42:40.5030000Z,False,False,False,True,False,False,0,False,[6],False,False,False,False,0,False,False,0,13367394685,False,7BB77CB9-DDBD-4DFA-A8BE-BB113D5CF0C9,False,False,True,4,8.49,1.548113427,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '115 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,18,18,"¥2,748,448",21.0,"¥572,524",,,,,,,
13364211724,153020449,318,122911,318,2,5,16_16,16,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",703896,False,False,Row 5,False,2227971,"¥2,227,971","¥2,227,971",10,Mobile Transfer ticket,3,1,USD,JPY,,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122911/0.jpg?im=Resize=(500,271)&v=771",3 days ago,5,False,False,False,False,ILFzjXElhDdaRPjqrdnoZ7jzkh74MOvwiCJAfRTkTPc%3d,False,2026-07-15T21:27:47.2830000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13364211724,False,D6830BA1-7E95-454E-9EB3-C06DFAB66352,False,False,True,2,4.761881902421576,0.9637732843,,,,,"[{'message': 'Popular Pick', 'qualifier': '115 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,16,16,,,,,,,,,,
13350044210,153020449,207C,1530778,207C,2,14,8_8,8,False,False,1,,False,False,[1],471,Middle,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1593451,False,False,Row 14,False,2227971,"¥2,227,971","¥2,227,971",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530778/0.jpg?im=Resize=(500,271)&v=771",4 days ago,2,False,False,False,False,ILFzjXElhDdaRPjqrdnoZ7jzkh74MOvwiCJAfRTkTPc%3d,False,2026-07-14T16:15:39.5500000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13350044210,False,9C744407-8926-4B68-91C4-7B8A3C2076DE,False,False,True,1,2.4545585689802505,0.6530657106,,,,,"[{'message': 'Popular Pick', 'qualifier': '115 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,Last ticket,True,,,,,8,8,,,,,,,,,,
13387711652,153020449,109,122787,109,2,15,7_9,7,False,False,3,,False,False,"[1, 2, 3]",594,Lower,3,True,"[{'listingNoteId': 814, 'listingNoteContentId': 2446060, 'formattedListingNoteContent': 'Limited or Obstructed View (printed on ticket)', 'listingNoteTypeId': 1, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446061, 'formattedListingNoteDescription': 'Limited or Obstructed View (printed on ticket)'}]","[{'listingNoteBucketId': 21, 'formattedListingNoteContent': 'Limited view', 'displayOrder': 21, 'showsRawNoteText': False}]",2112292,False,False,Row 15,False,2229920,"¥2,229,920","¥2,229,920",10,Mobile Transfer ticket,3,1,EUR,JPY,11000.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/594_122787/0.jpg?im=Resize=(500,271)&v=771",yesterday,8,False,False,False,False,K8a1Kh0SPNpOtzwq6R%2b%2fRgKvxWvyVaAkv6eZPQoJEf4%3d,False,2026-07-18T00:36:56.8070000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13387711652,False,03F1B429-8902-4FD6-B26A-D958621B5844,False,False,True,4,8.145655424386883,1.506041195,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '115 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,"¥3,251,780",31.0,"¥1,021,860",,,,,,,
13389404561,153020449,148,122811,148,2,12,19_19,19,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113281,False,False,Row 12,False,2249609,"¥2,249,609","¥2,249,609",10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122811/0.jpg?im=Resize=(500,271)&v=771",20 hours ago,9,False,False,False,False,TPuUVvu%2fV1txmysq%2fVlkLTSTVRiFcnSzbM%2br%2bCQOxZw%3d,False,2026-07-18T06:21:24.0130000Z,False,False,False,True,False,False,0,False,[6],False,False,False,False,0,False,False,0,13389404561,False,F4D50FFB-3B8F-4631-B17F-08F403C82728,False,False,True,5,8.540883979160135,1.621507828,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '115 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,19,19,,,,,,,,,,
13359200064,153020449,146,122810,146,2,32,16_19,16,False,False,4,,False,False,"[1, 2, 3, 4]",594,Lower,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113255,False,False,Row 32,False,2257592,"¥2,257,592","¥2,257,592",10,Mobile Transfer ticket,3,1,USD,JPY,11000.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122810/0.jpg?im=Resize=(500,271)&v=771",3 days ago,6,False,False,False,False,nYIxKQwFOyyHdcHDDRq8iVI4MC5QMDV%2bufVK7lDExCA%3d,False,2026-07-15T09:59:36.6000000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13359200064,False,C8778A13-B342-4DCE-9E0F-5B86AB17598C,False,False,True,3,5.552027500064458,1.086768645,,,,,"[{'message': 'Popular Pick', 'qualifier': '115 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,"¥3,836,986",41.0,"¥1,579,394",,,,,,,
