id,eventId,section,sectionId,sectionMapName,sectionType,row,seat,seatFromInternal,hasSeatDetails,hasSeatDetailsExpansion,availableTickets,formattedFees,showRecentlySold,showPartnershipLogo,availableQuantities,ticketClass,ticketClassName,maxQuantity,hasListingNotes,listingNotes,listingNoteBuckets,rowId,isUsersListing,isPreUploaded,rowContent,isSpeculativeRow,rawPrice,price,formattedTotalPrice,ticketTypeId,ticketTypeName,ticketTypeGroupId,listingTypeId,listingCurrencyCode,buyerCurrencyCode,faceValue,faceValueCurrencyCode,vfsUrl,formattedActiveSince,formattedDealScore,isSeatedTogether,showVfsInListing,hideSeatAndRowInfo,isUnmappedSection,aipHash,isMLBVerified,createdDateTime,showCheapestTag,showBestDealTag,showBestDealInSectionTag,showFanFavoriteTag,showBestViewTag,showTopChoiceTag,topChoiceBucket,isMostAffordable,isZoneTicketClass,isSponsored,isSponsoredSecondary,isMirrorListing,crossSellSource,isCheapestListing,isFavorite,aggregateFavorites,listingId,canBeRelisted,listingImpressionId,isBetterValueListing,hasRowLevelVfs,isDealScoreEligibleForDisplay,inventoryListingScore.starRating,inventoryListingScore.dealScore,inventoryListingScore.seatQualityScore,bestPriceTagMessage.message,bestPriceTagMessage.disclaimer,bestPriceTagMessage.hasValue,bestPriceTagMessage.featureTrackingKey,listingHighlightData.highlightSiteMessagesWithType,listingHighlightData.listingNoteIdsReplacedByHighlight,seatFrom,seatTo,strikeThroughPrice,strikeThroughDiscountPercent,strikeThroughAmountOff,lastTicketInSectionMessage.message,lastTicketInSectionMessage.hasValue,bestSellingInSectionMessage.message,bestSellingInSectionMessage.disclaimer,bestSellingInSectionMessage.hasValue,bestDealTagMessage.message,bestDealTagMessage.hasValue,bestDealTagMessage.featureTrackingKey
13367394685,153020449,148,122811,148,2,15,18_18,18,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113284,False,False,Row 15,False,1930305,"¥1,930,305","¥1,930,305",10,Mobile Transfer ticket,3,1,USD,JPY,,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122811/0.jpg?im=Resize=(500,271)&v=771",3 days ago,8.9,False,False,False,False,%2blBxrqh3g%2bhH4VtSKTXn66yi1r9gw9qzi4a6QhoyDjw%3d,False,2026-07-16T04:42:40.5030000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13367394685,False,F71F5F50-5FE0-4A28-AC0C-3471DE03D55A,False,False,True,5,8.933565206127277,1.548113427,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],18,18,"¥2,748,499",30.0,"¥818,194",,,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,,
13394112345,153020449,121,122794,121,2,33,7_8,7,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': 2351, 'listingNoteContentId': 4249194, 'formattedListingNoteContent': 'This ticket cannot be transferred again after you receive it', 'listingNoteTypeId': 2, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 4249195, 'formattedListingNoteDescription': 'These tickets will be delivered via the FWC2026 Mobile Tickets app, which restricts subsequent transfer'}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 0, 'formattedListingNoteContent': 'This ticket cannot be transferred again after you receive it', 'displayOrder': 30, 'showsRawNoteText': True, 'sourceListingNoteId': 2351}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112646,False,False,Row 33,False,1930305,"¥1,930,305","¥1,930,305",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122794/0.jpg?im=Resize=(500,271)&v=771",4 hours ago,7.1,False,False,False,False,4VUNszdgNgeMCt2A1C7x5dZyKatOM3ebYe4Y5K6c0G4%3d,False,2026-07-19T01:45:17.3230000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13394112345,False,700E0034-61D0-42F5-AA9D-DC94E3805D11,False,False,True,4,7.089192634062502,1.108165488,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],7,8,,,,,,,,,,,
13394556068,153020449,146,122810,146,2,35,23_23,23,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113258,False,False,Row 35,False,1930305,"¥1,930,305","¥1,930,305",10,Mobile Transfer ticket,3,1,USD,JPY,,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122810/0.jpg?im=Resize=(500,271)&v=771",2 hours ago,6.6,False,False,False,False,%2blBxrqh3g%2bhH4VtSKTXn66yi1r9gw9qzi4a6QhoyDjw%3d,False,2026-07-19T03:44:51.6870000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13394556068,False,B49D4837-6FF1-485D-B7EC-600823BC28FE,False,False,True,3,6.649409171998387,1.047050413,,,,,"[{'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],23,23,,,,,,,,,,,
13314250406,153020449,Category 4,2140587,Category 4,3,,_,,False,False,2,,False,False,"[1, 2]",1327,Category 4,2,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",4264996,False,False,Row,True,1932235,"¥1,932,235","¥1,932,235",10,Mobile Transfer ticket,3,1,USD,JPY,10000.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/1327_2140587/0.jpg?im=Resize=(500,271)&v=771",8 days ago,8.5,False,False,True,False,lU5kaknqcSF3N2X2UWfnmR9FK8O3ZEBN1DSGmIifaL0%3d,False,2026-07-10T12:22:05.0670000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13314250406,False,3641498F-EB55-4304-8675-320DCA637057,False,False,True,5,8.501386161754382,1.362416107,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,Last tickets,True,,,,,,
13384129659,153020449,342,122935,342,2,14,_,,False,False,4,,False,False,"[1, 2, 3, 4]",407,Upper,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",704430,False,False,Row 14,False,1942333,"¥1,942,333","¥1,942,333",10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122935/0.jpg?im=Resize=(500,271)&v=771",yesterday,4.6,False,False,False,False,dvrqq%2ffFWpr88gprTKWXwIBs1cLa0Yuv8vPA%2btYrhrQ%3d,False,2026-07-17T16:37:34.2600000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13384129659,False,9064E3B3-5229-46B1-AABB-727693C6484D,False,False,True,2,4.628179997437364,0.8097118042,,,,,"[{'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,"¥3,042,300",36.0,"¥1,099,967",,,,,,,,
13394992559,153020449,117,122792,117,2,20,_,,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': 814, 'listingNoteContentId': 2446060, 'formattedListingNoteContent': 'Limited or Obstructed View (printed on ticket)', 'listingNoteTypeId': 1, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446061, 'formattedListingNoteDescription': 'Limited or Obstructed View (printed on ticket)'}]","[{'listingNoteBucketId': 21, 'formattedListingNoteContent': 'Limited view', 'displayOrder': 21, 'showsRawNoteText': False}]",2112560,False,False,Row 20,False,1944865,"¥1,944,865","¥1,944,865",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122792/0.jpg?im=Resize=(500,271)&v=771",41 minutes ago,9.0,False,False,False,False,uKHseerfXJS9WYBvY2kLGtz87RRGdPvnAuhKPape1fY%3d,False,2026-07-19T05:08:29.5130000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13394992559,False,C2D8E695-0DD5-440F-B09E-B3638E75A938,False,False,True,5,9.033271815511268,1.610869824,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,
13391560292,153020449,109,122787,109,2,28,_,,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112306,False,False,Row 28,False,1947848,"¥1,947,848","¥1,947,848",10,Mobile Transfer ticket,3,1,USD,JPY,9990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122787/0.jpg?im=Resize=(500,271)&v=771",14 hours ago,7.9,False,False,False,False,JsmoCIi7aLwqZfjPdQR8b3tSO91xDRAI%2bV6J7VP1C1w%3d,False,2026-07-18T15:42:37.0200000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13391560292,False,7B516F51-D797-4CB8-BECA-A44B4BE7520B,False,False,True,4,7.931000037747598,1.256359028,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,"¥2,800,194",30.0,"¥852,346",,,,,,,,
13391581097,153020449,109,122787,109,2,27,_,,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112305,False,False,Row 27,False,1962383,"¥1,962,383","¥1,962,383",10,Mobile Transfer ticket,3,1,EUR,JPY,8700.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/594_122787/0.jpg?im=Resize=(500,271)&v=771",14 hours ago,8.0,False,False,False,False,I4W4RcSUSJ3%2fmuvQEXJkuzE1BlPdJzXjYpMR%2fXqFll4%3d,False,2026-07-18T15:48:31.5970000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13391581097,False,30928E45-661E-4FD1-BD61-43EDF23B739A,False,False,True,4,7.975895209377556,1.274130508,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,"¥3,902,212",50.0,"¥1,939,829",,,,,,,,
13393699598,153020449,117,122792,117,2,13,11_,11,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112552,False,False,Row 13,False,1974816,"¥1,974,816","¥1,974,816",10,Mobile Transfer ticket,3,1,BRL,JPY,8000.0,BRL,"https://img.vggcdn.net/img/vfsimage2/812551/594_122792/0.jpg?im=Resize=(500,271)&v=771",5 hours ago,9.3,False,False,False,False,CN21YEc7tH0wwe2JFqasCCtCnsRt6VS4xVuypvpP2xY%3d,False,2026-07-18T23:50:59.3830000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13393699598,False,99238656-7DF8-48F2-912C-54B8B16817D9,False,False,True,5,9.306410449226359,1.79687094,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,"¥2,510,241",21.0,"¥535,425",,,,,,,,
13387134048,153020449,Category 1,1989399,Category 1,3,,_,,False,False,1,,False,False,[1],1245,Category 1,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",3325458,False,False,Row,True,1977790,"¥1,977,790","¥1,977,790",10,Mobile Transfer ticket,3,1,EUR,JPY,5827.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/1245_1989399/0.jpg?im=Resize=(500,271)&v=771",yesterday,7.7,False,False,True,False,jOJJ4ocaADPYbsxA3POhc0S07m3DZuKD6JcojI7Lpak%3d,False,2026-07-17T23:10:37.3770000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13387134048,False,8D19695E-BC33-4F45-A31E-BD59344969D0,False,False,True,4,7.7317377537526335,1.2394394,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,"¥2,818,260",30.0,"¥840,470",Last ticket,True,,,,,,
13320348400,153020449,316,122909,316,2,14,_,,False,False,4,,False,False,"[1, 2, 3, 4]",407,Upper,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",703861,False,False,Row 14,False,1985081,"¥1,985,081","¥1,985,081",10,Mobile Transfer ticket,3,1,BRL,JPY,25000.0,BRL,"https://img.vggcdn.net/img/vfsimage2/812551/407_122909/0.jpg?im=Resize=(500,271)&v=771",8 days ago,4.4,False,False,False,False,c7JWvROwBQopMzcrrp%2bU7AnGUhwde1cBGlt8zSW4AVw%3d,False,2026-07-10T23:28:10.3930000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13320348400,False,A1118E28-2A23-49E1-B9AC-95B253067DA5,False,False,True,2,4.375278807368837,0.7889853928,,,,,"[{'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,"¥2,587,875",23.0,"¥602,794",,,,,,,,
13375653128,153020449,Spain Supporters,2447956,Spain Supporters,3,,_,,False,False,2,,False,False,"[1, 2]",1666,Spain Supporters,2,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",4847586,False,False,Row,True,2006972,"¥2,006,972","¥2,006,972",10,Mobile Transfer ticket,3,1,EUR,JPY,1000.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/1666_2447956/0.jpg?im=Resize=(500,271)&v=771",2 days ago,0.0,False,False,True,False,WvYVfuyXjJdwi%2bMGaNYpIHJhvPQ7NAc970KT8tPia0o%3d,False,2026-07-16T19:33:25.1370000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13375653128,False,AB7A050A-9C1B-4F42-8801-E0F785054C44,False,False,True,0,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,Last tickets,True,,,,,,
13392008343,153020449,123,122795,123,2,14,2_2,2,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112673,False,False,Row 14,False,2021241,"¥2,021,241","¥2,021,241",10,Mobile Transfer ticket,3,1,EUR,JPY,9765.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/594_122795/0.jpg?im=Resize=(500,271)&v=771",12 hours ago,8.3,False,False,False,False,R9cBB8Uul6fvKbRSe8PUE2oW%2bcJmbt%2feQBgumjHnhFQ%3d,False,2026-07-18T17:31:05.1330000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13392008343,False,E11853E6-7A18-4801-BD07-464DE10ED95C,False,False,True,4,8.323767384208473,1.383435901,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,
13386736150,153020449,104,122784,104,2,26,_,,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112177,False,False,Row 26,False,2053134,"¥2,053,134","¥2,053,134",10,Mobile Transfer ticket,3,1,USD,JPY,9982.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122784/0.jpg?im=Resize=(500,271)&v=771",yesterday,7.4,False,False,False,False,yF9Ha0XFym6LNkzNqr2B%2fVBCou%2bQOb%2f0%2b5KMK%2fNcqg4%3d,False,2026-07-17T22:29:09.0930000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13386736150,False,CC806B17-3638-4AA5-A8EC-0BE935CE2D89,False,False,True,4,7.437487831199384,1.234865981,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,,
13394353352,153020449,109,122787,109,2,16,_,,False,False,4,,False,False,"[1, 2, 4]",594,Lower,4,True,"[{'listingNoteId': 814, 'listingNoteContentId': 2446060, 'formattedListingNoteContent': 'Limited or Obstructed View (printed on ticket)', 'listingNoteTypeId': 1, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446061, 'formattedListingNoteDescription': 'Limited or Obstructed View (printed on ticket)'}]","[{'listingNoteBucketId': 21, 'formattedListingNoteContent': 'Limited view', 'displayOrder': 21, 'showsRawNoteText': False}]",2112293,False,False,Row 16,False,2071186,"¥2,071,186","¥2,071,186",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122787/0.jpg?im=Resize=(500,271)&v=771",2 hours ago,8.6,False,False,False,False,IycsGygucHG0JUTbr5Fgj%2flij%2f%2baYSHz%2fp2X6i7s2as%3d,False,2026-07-19T02:52:37.8270000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13394353352,False,094CC875-B9D5-4DFE-BFB2-B6ABDFBEEA11,False,False,True,5,8.561389954642804,1.485331372,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,
13387711652,153020449,109,122787,109,2,15,7_9,7,False,False,3,,False,False,"[1, 2, 3]",594,Lower,3,True,"[{'listingNoteId': 814, 'listingNoteContentId': 2446060, 'formattedListingNoteContent': 'Limited or Obstructed View (printed on ticket)', 'listingNoteTypeId': 1, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446061, 'formattedListingNoteDescription': 'Limited or Obstructed View (printed on ticket)'}]","[{'listingNoteBucketId': 21, 'formattedListingNoteContent': 'Limited view', 'displayOrder': 21, 'showsRawNoteText': False}]",2112292,False,False,Row 15,False,2073857,"¥2,073,857","¥2,073,857",10,Mobile Transfer ticket,3,1,EUR,JPY,11000.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/594_122787/0.jpg?im=Resize=(500,271)&v=771",yesterday,8.6,False,False,False,False,aWlXEwVYAIrgHca8JIlyaUPI74c1%2fzXs1U39ywFslys%3d,False,2026-07-18T00:36:56.8070000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13387711652,False,D17FFF19-B1CC-4DB3-9450-0D645CB075A1,False,False,True,5,8.605277117551905,1.506041195,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,"¥3,251,814",36.0,"¥1,177,957",,,,,,,,
13384719219,153020449,106,122785,106,2,37,8_10,8,False,False,3,,False,False,"[1, 3]",594,Lower,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112235,False,False,Row 37,False,2074102,"¥2,074,102","¥2,074,102",10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122785/0.jpg?im=Resize=(500,271)&v=771",yesterday,6.0,False,False,False,False,jqpP7L5vdzHpsSvleuq7YmSzLgziR%2brXCScti75cPhQ%3d,False,2026-07-17T17:43:18.0600000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13384719219,False,22564744-D10E-4C82-998D-0AA93D29E5B9,False,False,True,3,6.0055262521937,1.041199237,,,,,"[{'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,"¥3,757,201",45.0,"¥1,683,099",Last tickets,True,,,,,,
