id,eventId,section,sectionId,sectionMapName,sectionType,row,seat,seatFrom,seatTo,seatFromInternal,hasSeatDetails,hasSeatDetailsExpansion,availableTickets,formattedFees,showRecentlySold,showPartnershipLogo,availableQuantities,ticketClass,ticketClassName,maxQuantity,hasListingNotes,listingNotes,listingNoteBuckets,rowId,isUsersListing,isPreUploaded,rowContent,isSpeculativeRow,rawPrice,price,formattedTotalPrice,ticketTypeId,ticketTypeName,ticketTypeGroupId,listingTypeId,listingCurrencyCode,buyerCurrencyCode,faceValue,faceValueCurrencyCode,vfsUrl,formattedActiveSince,formattedDealScore,isSeatedTogether,showVfsInListing,hideSeatAndRowInfo,isUnmappedSection,aipHash,isMLBVerified,createdDateTime,showCheapestTag,showBestDealTag,showBestDealInSectionTag,showFanFavoriteTag,showBestViewTag,showTopChoiceTag,topChoiceBucket,isMostAffordable,winningMerchTags,isZoneTicketClass,isSponsored,isSponsoredSecondary,isMirrorListing,crossSellSource,isCheapestListing,isFavorite,aggregateFavorites,listingId,canBeRelisted,listingImpressionId,isBetterValueListing,hasRowLevelVfs,isDealScoreEligibleForDisplay,inventoryListingScore.starRating,inventoryListingScore.dealScore,inventoryListingScore.seatQualityScore,bestPriceTagMessage.message,bestPriceTagMessage.disclaimer,bestPriceTagMessage.hasValue,bestPriceTagMessage.featureTrackingKey,listingHighlightData.highlightSiteMessagesWithType,listingHighlightData.listingNoteIdsReplacedByHighlight,bestSellingInSectionMessage.message,bestSellingInSectionMessage.disclaimer,bestSellingInSectionMessage.hasValue,lastTicketInSectionMessage.message,lastTicketInSectionMessage.hasValue,strikeThroughPrice,strikeThroughDiscountPercent,strikeThroughAmountOff,suppressedMerchTags,bestDealTagMessage.message,bestDealTagMessage.hasValue,bestDealTagMessage.featureTrackingKey,bestViewTagMessage.message,bestViewTagMessage.disclaimer,bestViewTagMessage.hasValue,bestViewTagMessage.featureTrackingKey
13388297534,153020449,126,122797,126,2,28,_,,,,False,False,4,,False,False,"[1, 2, 4]",594,Lower,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112785,False,False,Row 28,False,2311939,"¥2,311,939","¥2,311,939",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122797/0.jpg?im=Resize=(500,271)&v=771",2 hours ago,8,False,False,False,False,HoxdJYYb3wy0IJ4HZ1AToQQv05VxxL3AOhYgwcZXxqo%3d,False,2026-07-18T02:54:37.6200000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13388297534,False,FCF9F517-28EC-4D25-B233-8AA65561D7B1,False,False,True,4,8.436473815527503,1.313921268,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '6 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,
13388059882,153020449,109,122787,109,2,27,_,,,,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112305,False,False,Row 27,False,2329578,"¥2,329,578","¥2,329,578",10,Mobile Transfer ticket,3,1,USD,JPY,14500.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122787/0.jpg?im=Resize=(500,271)&v=771",3 hours ago,8,False,False,False,False,3%2bhMx7RadT58AC2PPB8Go7C6BExCEhxX2P601s2ytfQ%3d,False,2026-07-18T01:52:32.0070000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13388059882,False,07CBA0BA-FC20-4C83-A646-69A083AD45EF,False,False,True,4,8.144551292024484,1.274130508,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '6 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,
13387843153,153020449,108,122786,108,2,24,7_7,,,7,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112267,False,False,Row 24,False,2331846,"¥2,331,846","¥2,331,846",10,Mobile Transfer ticket,3,14,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122786/0.jpg?im=Resize=(500,271)&v=771",3 hours ago,9,False,False,False,False,ugtGTADjzPSiNDVPFnzwKMK8K%2fyUDFHpFjF84rychu8%3d,False,2026-07-18T01:09:14.2930000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13387843153,False,E38F8CB2-0F5F-4FBB-8722-366892DD32C4,False,False,True,5,8.714165707961987,1.400233682,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '6 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,
13241131825,153020449,124,122796,124,2,40,16_18,,,16,False,False,3,,False,False,"[1, 3]",594,Lower,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112750,False,False,Row 40,False,2342135,"¥2,342,135","¥2,342,135",10,Mobile Transfer ticket,3,1,EUR,JPY,10000.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/594_122796/0.jpg?im=Resize=(500,271)&v=771",13 days ago,6,False,False,False,False,1Rw4uIgvlfXIc7db8cCNjGkeXhl3nHfD9XKQ3nj%2beyw%3d,False,2026-07-04T10:47:03.3870000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13241131825,False,E5820D68-39B8-4273-99A6-57340DBAABF8,False,False,True,3,6.437492279688693,1.039963115,,,,,"[{'message': 'Popular Pick', 'qualifier': '8 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,"¥4,122,908",43.0,"¥1,780,773",,,,,,,,
13365488418,153020449,146,122810,146,2,34,18_18,18,18,18,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113257,False,False,Row 34,False,2351510,"¥2,351,510","¥2,351,510",10,Mobile Transfer ticket,3,1,USD,JPY,12000.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122810/0.jpg?im=Resize=(500,271)&v=771",2 days ago,7,False,False,False,False,XTsnrY95mjR%2fIuE0VqVdCHJQAbsKymHR%2bdPc6rh572c%3d,False,2026-07-16T01:01:42.1270000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13365488418,False,5FB23643-6C07-4725-9174-4C1D53FE51B6,False,False,True,3,6.562065938047817,1.060140837,,,,,"[{'message': 'Popular Pick', 'qualifier': '8 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,
13388056782,153020449,126,122797,126,2,26,17_20,,,17,False,False,4,,False,False,"[1, 2, 4]",594,Lower,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112783,False,False,Row 26,False,2364191,"¥2,364,191","¥2,364,191",10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122797/0.jpg?im=Resize=(500,271)&v=771",3 hours ago,8,False,False,False,False,MfdFbNeiU%2fkiFQVKPDEFEtYw6CYddJC0myO%2bFao%2bGkE%3d,False,2026-07-18T01:51:16.9700000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13388056782,False,6032E3E4-07E1-49EB-B7D8-3A93C0980EDA,False,False,True,4,8.46296628556674,1.348407182,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '8 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,
13387967343,153020449,227A,1530787,227A,2,9,_,,,,False,False,4,,False,False,"[1, 2, 4]",471,Middle,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1593637,False,False,Row 9,False,2369445,"¥2,369,445","¥2,369,445",10,Mobile Transfer ticket,3,1,USD,JPY,7380.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530787/0.jpg?im=Resize=(500,271)&v=771",3 hours ago,8,False,False,False,False,Ms4timMUIfja1TMtJNvfINrU5Av%2bs9ddF7koSIclW%2fI%3d,False,2026-07-18T01:33:33.9000000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13387967343,False,E8A8479A-03D2-40D4-9448-F6F0796A2132,False,False,True,4,7.52073920098174,1.199491418,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '8 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,
13386736150,153020449,104,122784,104,2,26,_,,,,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112177,False,False,Row 26,False,2378997,"¥2,378,997","¥2,378,997",10,Mobile Transfer ticket,3,1,USD,JPY,9982.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122784/0.jpg?im=Resize=(500,271)&v=771",6 hours ago,8,False,False,False,False,jy0%2fTadmAy7d5ln3iXoS1k8xgQR%2bOeDoVTWDsu1d5A4%3d,False,2026-07-17T22:29:09.0930000Z,False,False,False,True,False,False,0,False,[6],False,False,False,False,0,False,False,0,13386736150,False,CFECB598-FF24-4A6F-A448-527DB04C3751,False,False,True,4,7.728020660689355,1.234865981,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '8 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,,,,,,,,,,,,
13388402166,153020449,124,122796,124,2,10,_,,,,False,False,3,,False,False,"[1, 3]",594,Lower,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112717,False,False,Row 10,False,2388358,"¥2,388,358","¥2,388,358",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122796/0.jpg?im=Resize=(500,271)&v=771",an hour ago,9,False,False,False,False,Owi04l16NETLMht1%2bWzbS0JIhAQM9LPO1Ea5qX0%2fZ7A%3d,False,2026-07-18T03:27:30.3770000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13388402166,False,4B393421-F9D0-456B-A30E-13C286E6A924,False,False,True,5,8.830300217351507,1.471566917,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '8 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,
13388278154,153020449,123,122795,123,2,39,_,,,,False,False,4,,False,False,"[1, 2, 4]",594,Lower,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112700,False,False,Row 39,False,2388548,"¥2,388,548","¥2,388,548",10,Mobile Transfer ticket,3,1,USD,JPY,12499.99,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122795/0.jpg?im=Resize=(500,271)&v=771",2 hours ago,7,False,False,False,False,oxdNd2i7YRhJjxsI1GcVH9Og5jnw1xp6MSEe0bEdVOc%3d,False,2026-07-18T02:47:46.3600000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13388278154,False,6DF61F63-3FB7-4341-86CB-B767F80D7F9B,False,False,True,3,6.822432948342659,1.112506548,,,,,"[{'message': 'Popular Pick', 'qualifier': '8 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,
13388840841,153020449,126,122797,126,2,25,_,,,,False,False,4,,False,False,"[1, 2, 4]",594,Lower,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112782,False,False,Row 25,False,2426568,"¥2,426,568","¥2,426,568",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122797/0.jpg?im=Resize=(500,271)&v=771",15 minutes ago,8,False,False,False,False,nX5RybG%2bMruqPQy42b%2fUbYGHQd6yDpmWjDwWYfFnyYA%3d,False,2026-07-18T04:47:12.2570000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13388840841,False,3EA7A717-0665-4C13-AC8A-52D3B8FAE910,False,False,True,4,8.364794216478355,1.365965754,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '8 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,
13388174056,153020449,149,122812,149,2,43,_,,,,False,False,3,,False,False,"[1, 3]",594,Lower,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113363,False,False,Row 43,False,2437261,"¥2,437,261","¥2,437,261",10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122812/0.jpg?im=Resize=(500,271)&v=771",2 hours ago,6,False,False,False,False,B5sr6AcNwqmN5CuvZXpeUaUUM%2fsfu5vxDJ0rZ2rrqVE%3d,False,2026-07-18T02:18:17.7430000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13388174056,False,2C6B0573-F158-4FD3-B9AA-342CE755C109,False,False,True,3,5.8983053889494785,1.015791656,,,,,"[{'message': 'Popular Pick', 'qualifier': '8 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,
13384822875,153020449,121,122794,121,2,36,26_26,26,26,26,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112649,False,False,Row 36,False,2443135,"¥2,443,135","¥2,443,135",10,Mobile Transfer ticket,3,1,USD,JPY,,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122794/0.jpg?im=Resize=(500,271)&v=771",11 hours ago,6,False,False,False,False,Czdw6%2fg0Q6%2bd9BFZLzKWN4V2RY4NdEifUA9aD7c93eg%3d,False,2026-07-17T17:59:42.0370000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13384822875,False,B1236238-9A03-4A7C-B1E8-5F37129D41C6,False,False,True,3,6.315050016216192,1.068945931,,,,,"[{'message': 'Popular Pick', 'qualifier': '8 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,
13388193470,153020449,124,122796,124,2,6,11_14,,,11,False,False,4,,False,False,"[1, 2, 3, 4]",594,Lower,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112761,False,False,Row 6,False,2444129,"¥2,444,129","¥2,444,129",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122796/0.jpg?im=Resize=(500,271)&v=771",2 hours ago,9,False,False,False,False,YmqGw2N6U9WJEfiOwYC%2bNZFLnbHPmPDRKYoUVQF6HiQ%3d,False,2026-07-18T02:25:16.0800000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13388193470,False,90B00088-07B9-4013-BC0D-2667275AD79F,False,False,True,5,8.930108026101303,1.54045121,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '6 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,"¥3,502,074",30.0,"¥1,057,945",,,,,,,,
13388200388,153020449,124,122796,124,2,9,1_4,,,1,False,False,4,,False,False,"[1, 2, 4]",594,Lower,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 14, 'formattedListingNoteContent': 'Aisle seat', 'displayOrder': 14, 'showsRawNoteText': True, 'sourceListingNoteId': 2024}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112764,False,False,Row 9,False,2444129,"¥2,444,129","¥2,444,129",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122796/0.jpg?im=Resize=(500,271)&v=771",2 hours ago,9,False,False,False,False,YmqGw2N6U9WJEfiOwYC%2bNZFLnbHPmPDRKYoUVQF6HiQ%3d,False,2026-07-18T02:27:15.6670000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13388200388,False,573C37DB-A081-47A3-A2F8-A3587EEAF37F,False,False,True,5,8.778150605979159,1.488509206,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '6 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}, {'message': 'Aisle Seat', 'qualifier': 'Easy access to your seat', 'hasValue': True, 'messageType': 'AisleSeatTicketAttributeBased'}]",[2024],,,,,,"¥3,296,058",26.0,"¥851,929",,,,,,,,
13388308298,153020449,124,122796,124,2,5,_,,,,False,False,4,,False,False,"[1, 2, 4]",594,Lower,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112760,False,False,Row 5,False,2456606,"¥2,456,606","¥2,456,606",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122796/0.jpg?im=Resize=(500,271)&v=771",2 hours ago,9,False,False,False,False,8dEwjphdqueLESkGbqoEaTe5vZvkSq%2focsg3jlc%2bRf8%3d,False,2026-07-18T02:58:06.6130000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13388308298,False,1C617A5F-48CF-444F-B4EB-46F69A6FAE60,False,False,True,5,8.957573981349267,1.558143697,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '6 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,
13387903270,153020449,118,122793,118,2,14,4_4,4,4,4,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': 814, 'listingNoteContentId': 2446060, 'formattedListingNoteContent': 'Limited or Obstructed View (printed on ticket)', 'listingNoteTypeId': 1, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446061, 'formattedListingNoteDescription': 'Limited or Obstructed View (printed on ticket)'}]","[{'listingNoteBucketId': 21, 'formattedListingNoteContent': 'Limited view', 'displayOrder': 21, 'showsRawNoteText': False}]",2112590,False,False,Row 14,False,2456781,"¥2,456,781","¥2,456,781",10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122793/0.jpg?im=Resize=(500,271)&v=771",3 hours ago,9,False,False,False,False,Czdw6%2fg0Q6%2bd9BFZLzKWN4V2RY4NdEifUA9aD7c93eg%3d,False,2026-07-18T01:20:39.6100000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13387903270,False,52C00879-F742-42D1-8559-22BA30258A95,False,False,True,5,9.153838141237964,1.63228883,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '6 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,"¥3,980,689",38.0,"¥1,523,908",,,,,,,,
